transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative
TXN02476,Kisumu,CL750,Client_2476,2022-08-06,895460.83,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01277,Kisumu,CL889,Client_1277,2023-12-15,2740170.43,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00560,Nairobi_Main,CL485,Client_560,2024-12-14,1005619.14,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN01670,Mombasa,CL801,Client_1670,2022-10-29,2402595.6,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01306,Kisumu,CL794,Client_1306,2024-06-28,288102.73,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02603,Mombasa,CL131,Client_2603,2023-11-15,346364.28,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01140,Eldoret,CL227,Client_1140,2022-06-25,882770.84,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00963,Kisumu,CL174,Client_963,2022-07-15,620055.84,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00130,Westlands,CL398,Client_130,2023-06-19,379863.42,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02546,Kisumu,CL149,Client_2546,2023-04-14,2168755.03,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00894,Nairobi_Main,CL128,Client_894,2022-04-03,1225068.0,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01879,Eldoret,CL979,Client_1879,2022-06-16,322837.9,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02315,Nairobi_Main,CL478,Client_2315,2022-05-22,2674657.32,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01658,Kisumu,CL923,Client_1658,2023-11-19,4808221.3,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01929,Westlands,CL753,Client_1929,2024-02-07,1167846.19,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00031,Mombasa,CL574,Client_31,2024-10-21,354621.17,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00871,Mombasa,CL714,Client_871,2023-10-01,477412.87,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02620,Westlands,CL913,Client_2620,2023-09-26,1497152.65,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02941,Westlands,CL503,Client_2941,2023-09-22,1085552.2,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00676,Nairobi_Main,CL696,Client_676,2022-01-17,313491.75,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02664,Westlands,CL735,Client_2664,2024-09-17,278216.93,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02925,Westlands,CL636,Client_2925,2024-03-16,576209.59,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02112,Nairobi_Main,CL240,Client_2112,2024-06-19,1268678.52,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01885,Kisumu,CL677,Client_1885,2022-12-06,1434367.89,KES,Dormant account reactivated with high-value transfers to Somalia.
TXN00350,Kisumu,CL749,Client_350,2022-10-23,465369.5,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00309,Mombasa,CL716,Client_309,2024-11-15,792516.15,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00045,Kisumu,CL711,Client_45,2024-03-06,388221.06,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00406,Eldoret,CL902,Client_406,2024-09-15,835674.91,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00325,Eldoret,CL370,Client_325,2022-09-24,593970.16,KES,Dormant account reactivated with high-value transfers to Dubai.
TXN00725,Westlands,CL653,Client_725,2024-06-02,609019.65,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02066,Nairobi_Main,CL874,Client_2066,2023-01-09,359356.04,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01596,Eldoret,CL461,Client_1596,2024-02-05,266515.72,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00823,Mombasa,CL251,Client_823,2024-05-25,11628950.87,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02172,Kisumu,CL141,Client_2172,2024-02-21,512386.39,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01481,Kisumu,CL671,Client_1481,2024-08-28,2814072.34,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02901,Westlands,CL329,Client_2901,2023-12-17,523421.02,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00108,Kisumu,CL926,Client_108,2024-05-29,1718770.95,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01914,Mombasa,CL144,Client_1914,2023-06-03,2305389.1,KES,Large transfer to foreign account in Dubai without updated KYC.
TXN00448,Mombasa,CL976,Client_448,2024-02-20,630398.98,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01169,Kisumu,CL315,Client_1169,2023-09-17,819400.32,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00938,Westlands,CL404,Client_938,2023-03-07,887221.11,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00708,Mombasa,CL585,Client_708,2023-06-22,1845675.56,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00497,Westlands,CL748,Client_497,2024-06-08,261431.53,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00615,Kisumu,CL430,Client_615,2024-01-25,13272128.35,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01813,Eldoret,CL939,Client_1813,2024-11-09,1670367.87,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01230,Westlands,CL582,Client_1230,2023-07-26,2539216.43,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01099,Kisumu,CL162,Client_1099,2023-10-14,3350750.5,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02379,Kisumu,CL719,Client_2379,2023-02-14,404567.71,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01422,Nairobi_Main,CL541,Client_1422,2023-01-14,3856446.04,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01443,Eldoret,CL477,Client_1443,2023-10-27,1728767.7,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN02223,Mombasa,CL241,Client_2223,2023-12-05,2869857.04,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02547,Eldoret,CL812,Client_2547,2022-04-13,206007.48,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02387,Westlands,CL700,Client_2387,2022-09-21,459879.37,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00581,Eldoret,CL731,Client_581,2023-07-01,684844.77,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00229,Kisumu,CL323,Client_229,2024-08-13,771603.94,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01599,Nairobi_Main,CL284,Client_1599,2023-10-23,548287.79,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01386,Eldoret,CL143,Client_1386,2024-07-07,1922935.19,KES,Customer refused to provide source of funds documentation.
TXN02018,Nairobi_Main,CL713,Client_2018,2024-04-17,241959.07,KES,Third-party deposits followed by immediate outward remittances.
TXN01389,Nairobi_Main,CL446,Client_1389,2023-05-27,552607.3,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02073,Westlands,CL724,Client_2073,2022-11-18,574962.62,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00579,Mombasa,CL410,Client_579,2024-06-26,191949.89,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01664,Eldoret,CL858,Client_1664,2024-06-01,353106.37,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01766,Mombasa,CL288,Client_1766,2024-06-01,687679.43,KES,Dormant account reactivated with high-value transfers to Dubai.
TXN01886,Westlands,CL922,Client_1886,2024-01-31,657442.65,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00523,Kisumu,CL179,Client_523,2023-03-19,339817.29,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01223,Eldoret,CL224,Client_1223,2024-01-26,842091.38,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02410,Kisumu,CL562,Client_2410,2022-03-01,522595.51,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02665,Mombasa,CL670,Client_2665,2024-07-26,747316.75,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02714,Nairobi_Main,CL164,Client_2714,2022-08-08,202903.48,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02397,Westlands,CL661,Client_2397,2022-07-03,640706.13,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01555,Mombasa,CL749,Client_1555,2023-08-04,461143.6,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02981,Westlands,CL847,Client_2981,2022-07-29,650056.17,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01210,Kisumu,CL980,Client_1210,2024-04-21,1838947.07,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01916,Mombasa,CL867,Client_1916,2022-08-01,901300.12,KES,Third-party deposits followed by immediate outward remittances.
TXN00905,Kisumu,CL472,Client_905,2024-06-11,617706.9,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01381,Kisumu,CL667,Client_1381,2024-10-06,868521.93,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00514,Mombasa,CL756,Client_514,2023-10-22,286274.22,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02308,Westlands,CL396,Client_2308,2023-09-14,1245593.95,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01156,Mombasa,CL811,Client_1156,2024-08-15,1095664.91,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02838,Kisumu,CL687,Client_2838,2023-01-08,1686508.95,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00788,Kisumu,CL643,Client_788,2022-03-08,2220542.45,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02108,Nairobi_Main,CL126,Client_2108,2024-12-28,844816.18,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02162,Kisumu,CL825,Client_2162,2023-10-01,1833714.59,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01083,Kisumu,CL653,Client_1083,2022-04-04,1099678.53,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN02804,Mombasa,CL321,Client_2804,2022-10-03,267576.77,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01479,Eldoret,CL832,Client_1479,2024-05-13,290324.77,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01108,Westlands,CL856,Client_1108,2024-12-29,258489.18,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01475,Kisumu,CL606,Client_1475,2024-05-18,311941.57,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00112,Eldoret,CL102,Client_112,2022-04-01,530428.41,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02210,Westlands,CL837,Client_2210,2023-12-15,1467927.74,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01000,Mombasa,CL776,Client_1000,2023-06-03,2459145.53,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN02894,Westlands,CL995,Client_2894,2023-05-13,628302.84,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02905,Eldoret,CL242,Client_2905,2023-11-02,186834.49,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01858,Nairobi_Main,CL613,Client_1858,2024-03-25,453598.37,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02037,Eldoret,CL395,Client_2037,2022-02-23,711187.35,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02861,Nairobi_Main,CL952,Client_2861,2022-12-03,372558.74,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00311,Eldoret,CL831,Client_311,2023-08-19,463992.26,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01577,Nairobi_Main,CL753,Client_1577,2022-07-31,174452.49,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01610,Kisumu,CL118,Client_1610,2022-01-10,1170430.1,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN02361,Westlands,CL599,Client_2361,2022-05-03,262876.59,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00199,Nairobi_Main,CL504,Client_199,2022-03-13,562837.43,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00550,Eldoret,CL300,Client_550,2024-12-09,354056.0,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01549,Westlands,CL295,Client_1549,2022-01-30,923804.91,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01954,Westlands,CL571,Client_1954,2022-01-02,815543.71,KES,Customer refused to provide source of funds documentation.
TXN01073,Eldoret,CL396,Client_1073,2022-03-24,1574014.16,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00044,Westlands,CL568,Client_44,2022-08-22,1120187.54,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00532,Nairobi_Main,CL843,Client_532,2022-03-12,168878.7,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00124,Nairobi_Main,CL877,Client_124,2024-02-10,415955.7,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00834,Nairobi_Main,CL257,Client_834,2023-06-22,315698.12,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02578,Eldoret,CL376,Client_2578,2022-05-03,1085771.27,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02577,Kisumu,CL618,Client_2577,2022-12-06,5486271.92,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01113,Westlands,CL761,Client_1113,2022-01-05,3214109.7,KES,Large transfer to foreign account in Dubai without updated KYC.
TXN01563,Kisumu,CL958,Client_1563,2024-04-29,99015.51,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00458,Westlands,CL755,Client_458,2023-11-22,261798.49,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02429,Mombasa,CL794,Client_2429,2024-02-12,1187127.82,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00080,Mombasa,CL771,Client_80,2022-07-06,245533.33,KES,Large transfer to foreign account in Cyprus without updated KYC.
TXN02958,Eldoret,CL221,Client_2958,2022-06-19,1187190.61,KES,Third-party deposits followed by immediate outward remittances.
TXN01980,Mombasa,CL445,Client_1980,2023-08-30,718511.22,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00279,Mombasa,CL378,Client_279,2024-02-29,567423.64,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02625,Mombasa,CL519,Client_2625,2022-09-09,719875.79,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00424,Nairobi_Main,CL922,Client_424,2024-11-17,1066720.63,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01170,Kisumu,CL928,Client_1170,2024-02-02,982043.51,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00109,Eldoret,CL742,Client_109,2022-06-07,1852034.55,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01014,Mombasa,CL596,Client_1014,2024-08-23,333556.83,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00181,Nairobi_Main,CL401,Client_181,2022-02-11,837324.65,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00799,Nairobi_Main,CL182,Client_799,2024-03-11,1506781.59,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN02294,Westlands,CL829,Client_2294,2023-01-27,306880.59,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00129,Nairobi_Main,CL706,Client_129,2022-05-08,579404.4,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01785,Nairobi_Main,CL179,Client_1785,2024-11-04,572465.54,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02142,Eldoret,CL691,Client_2142,2023-07-01,1537700.89,KES,Third-party deposits followed by immediate outward remittances.
TXN00443,Eldoret,CL369,Client_443,2023-05-01,127107.76,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00152,Westlands,CL745,Client_152,2022-02-09,688667.43,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02072,Kisumu,CL260,Client_2072,2023-01-29,1283744.18,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01682,Eldoret,CL304,Client_1682,2023-09-09,531289.89,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01189,Nairobi_Main,CL401,Client_1189,2024-10-24,2409782.11,KES,Dormant account reactivated with high-value transfers to Cyprus.
TXN00027,Westlands,CL773,Client_27,2023-12-29,241422.67,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01503,Nairobi_Main,CL874,Client_1503,2023-09-26,304754.19,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00180,Eldoret,CL766,Client_180,2023-04-07,16990284.69,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02633,Eldoret,CL607,Client_2633,2023-07-24,1754269.41,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01522,Nairobi_Main,CL472,Client_1522,2023-08-11,2480294.68,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02987,Westlands,CL666,Client_2987,2022-10-22,1315282.41,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00602,Eldoret,CL489,Client_602,2022-03-31,283363.07,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01416,Nairobi_Main,CL489,Client_1416,2024-04-14,3385648.8,KES,Customer refused to provide source of funds documentation.
TXN02767,Eldoret,CL886,Client_2767,2022-06-06,1425094.51,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02231,Eldoret,CL483,Client_2231,2022-05-23,334622.77,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00875,Nairobi_Main,CL222,Client_875,2022-10-21,1425717.46,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02644,Eldoret,CL334,Client_2644,2022-03-25,816775.87,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02139,Westlands,CL775,Client_2139,2022-06-18,481568.44,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00148,Westlands,CL291,Client_148,2023-07-18,214417.51,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02211,Eldoret,CL956,Client_2211,2022-04-19,476695.42,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00504,Nairobi_Main,CL805,Client_504,2024-02-13,801370.34,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02841,Kisumu,CL248,Client_2841,2024-01-20,664597.68,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01967,Mombasa,CL769,Client_1967,2023-01-04,470646.76,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00046,Kisumu,CL965,Client_46,2024-07-26,326475.13,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01556,Nairobi_Main,CL191,Client_1556,2022-02-03,698825.16,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01194,Eldoret,CL875,Client_1194,2022-01-25,675931.73,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00597,Kisumu,CL561,Client_597,2022-02-21,447345.97,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01773,Kisumu,CL918,Client_1773,2023-07-16,349460.37,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02661,Westlands,CL249,Client_2661,2023-12-02,509897.42,KES,Customer refused to provide source of funds documentation.
TXN00324,Eldoret,CL222,Client_324,2024-02-12,9656564.95,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01834,Nairobi_Main,CL749,Client_1834,2022-01-17,660654.91,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02606,Kisumu,CL349,Client_2606,2022-12-04,1244105.28,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00679,Westlands,CL542,Client_679,2024-03-18,1040253.38,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02282,Eldoret,CL159,Client_2282,2024-03-04,336281.79,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02543,Mombasa,CL191,Client_2543,2024-06-14,464208.03,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01053,Westlands,CL657,Client_1053,2024-06-24,763616.62,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01677,Westlands,CL850,Client_1677,2023-02-07,4392647.46,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00863,Eldoret,CL881,Client_863,2022-01-29,1596387.21,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00820,Nairobi_Main,CL434,Client_820,2022-04-23,3832133.81,KES,Customer refused to provide source of funds documentation.
TXN01457,Westlands,CL354,Client_1457,2022-06-21,2893586.98,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01480,Westlands,CL470,Client_1480,2022-01-06,397829.65,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02935,Mombasa,CL631,Client_2935,2023-06-23,997724.79,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02913,Mombasa,CL558,Client_2913,2024-03-10,323945.51,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01824,Westlands,CL198,Client_1824,2023-02-28,342832.82,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00745,Nairobi_Main,CL276,Client_745,2022-04-13,776352.01,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00539,Mombasa,CL277,Client_539,2024-09-26,1092965.24,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02228,Nairobi_Main,CL670,Client_2228,2022-05-02,354939.81,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00032,Nairobi_Main,CL594,Client_32,2022-08-03,7779871.4,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00469,Westlands,CL639,Client_469,2022-12-16,372744.77,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02445,Nairobi_Main,CL360,Client_2445,2022-12-04,379996.63,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00267,Nairobi_Main,CL609,Client_267,2023-02-11,1694143.59,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00864,Kisumu,CL275,Client_864,2022-01-09,1899524.92,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00538,Nairobi_Main,CL684,Client_538,2024-03-29,1039135.85,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00250,Mombasa,CL588,Client_250,2024-02-25,717470.56,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02504,Eldoret,CL731,Client_2504,2022-05-09,352016.84,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00460,Kisumu,CL333,Client_460,2023-10-05,233628.02,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01524,Nairobi_Main,CL798,Client_1524,2024-04-26,619398.85,KES,Dormant account reactivated with high-value transfers to Dubai.
TXN00645,Kisumu,CL145,Client_645,2022-06-28,454966.86,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01289,Westlands,CL280,Client_1289,2024-02-07,249607.1,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02524,Westlands,CL336,Client_2524,2023-03-28,433882.58,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02251,Eldoret,CL969,Client_2251,2023-01-01,1309565.28,KES,Large transfer to foreign account in Cyprus without updated KYC.
TXN02019,Westlands,CL682,Client_2019,2024-08-24,843059.34,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02516,Mombasa,CL565,Client_2516,2023-07-22,679774.0,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01184,Kisumu,CL555,Client_1184,2024-11-28,179988.74,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00911,Kisumu,CL543,Client_911,2023-10-04,435632.92,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02842,Westlands,CL250,Client_2842,2023-11-08,186903.97,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02389,Westlands,CL422,Client_2389,2024-02-08,1007657.5,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01568,Mombasa,CL231,Client_1568,2024-03-10,2336922.14,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00092,Eldoret,CL721,Client_92,2024-11-09,1064538.04,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01896,Westlands,CL205,Client_1896,2023-03-20,1052827.62,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00800,Nairobi_Main,CL268,Client_800,2023-07-20,551738.4,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00660,Kisumu,CL907,Client_660,2023-10-28,1289900.48,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00705,Westlands,CL315,Client_705,2023-12-08,181744.94,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00451,Kisumu,CL356,Client_451,2022-04-08,517168.82,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01609,Westlands,CL715,Client_1609,2023-11-01,1964545.24,KES,Customer refused to provide source of funds documentation.
TXN01092,Kisumu,CL193,Client_1092,2022-08-23,1420472.31,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02952,Kisumu,CL670,Client_2952,2024-05-26,931158.83,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01538,Mombasa,CL992,Client_1538,2024-05-09,909426.3,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN00839,Eldoret,CL117,Client_839,2023-06-16,1076284.81,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01241,Kisumu,CL675,Client_1241,2023-01-24,414409.78,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01047,Eldoret,CL171,Client_1047,2022-06-23,853094.85,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01583,Mombasa,CL927,Client_1583,2022-11-26,588752.02,KES,Dormant account reactivated with high-value transfers to Dubai.
TXN02362,Nairobi_Main,CL431,Client_2362,2024-09-03,209636.59,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00135,Kisumu,CL574,Client_135,2023-06-27,283907.29,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00794,Westlands,CL871,Client_794,2023-04-07,465527.42,KES,Third-party deposits followed by immediate outward remittances.
TXN02811,Kisumu,CL583,Client_2811,2024-10-15,1322336.33,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN01699,Nairobi_Main,CL585,Client_1699,2022-02-20,2332653.61,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN00349,Eldoret,CL325,Client_349,2022-10-07,326795.23,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02942,Kisumu,CL564,Client_2942,2022-08-09,389825.01,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02291,Westlands,CL515,Client_2291,2024-05-12,1825254.09,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01007,Mombasa,CL989,Client_1007,2024-09-23,1011186.81,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02352,Kisumu,CL915,Client_2352,2024-04-05,832263.32,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01426,Eldoret,CL493,Client_1426,2022-06-28,136427.74,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02860,Kisumu,CL970,Client_2860,2024-11-08,619009.16,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00064,Eldoret,CL242,Client_64,2023-02-28,500525.61,KES,Large transfer to foreign account in UK without updated KYC.
TXN02334,Westlands,CL193,Client_2334,2022-07-07,420870.12,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02971,Eldoret,CL246,Client_2971,2022-01-15,141693.49,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02048,Mombasa,CL570,Client_2048,2022-01-25,536858.47,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00973,Westlands,CL252,Client_973,2022-04-22,973302.77,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02406,Westlands,CL506,Client_2406,2023-03-12,1381005.94,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02945,Nairobi_Main,CL343,Client_2945,2024-05-22,677957.53,KES,Customer activity consistent with historical pattern over last 12 months.
