transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative,label
TXN01662,Eldoret,CL845,Client_1662,2022-02-12,1320787.0,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01663,Westlands,CL465,Client_1663,2024-10-16,122357.4,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01664,Eldoret,CL858,Client_1664,2024-06-01,353106.37,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01665,Nairobi_Main,CL298,Client_1665,2024-02-13,1339619.51,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01666,Eldoret,CL560,Client_1666,2024-12-15,1438942.09,KES,Dormant account reactivated with high-value transfers to UK.,Non-Compliant
TXN01667,Kisumu,CL500,Client_1667,2024-05-04,268468.38,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01668,Westlands,CL142,Client_1668,2024-12-01,932572.87,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01669,Mombasa,CL680,Client_1669,2023-12-12,3130045.26,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01670,Mombasa,CL801,Client_1670,2022-10-29,2402595.6,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01671,Kisumu,CL738,Client_1671,2022-11-30,1184653.77,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01672,Nairobi_Main,CL918,Client_1672,2023-08-27,417994.23,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01673,Nairobi_Main,CL322,Client_1673,2023-08-03,410762.02,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01674,Mombasa,CL413,Client_1674,2022-01-11,283314.5,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01675,Nairobi_Main,CL151,Client_1675,2023-05-30,1674061.02,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01676,Kisumu,CL904,Client_1676,2024-10-25,1099000.38,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01677,Westlands,CL850,Client_1677,2023-02-07,4392647.46,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01678,Westlands,CL132,Client_1678,2024-08-27,5775783.33,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01679,Mombasa,CL508,Client_1679,2022-07-20,1086875.5,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01680,Eldoret,CL418,Client_1680,2022-12-21,399458.75,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01681,Eldoret,CL242,Client_1681,2023-02-13,2112446.01,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01682,Eldoret,CL304,Client_1682,2023-09-09,531289.89,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01683,Kisumu,CL680,Client_1683,2024-08-02,287049.14,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01684,Mombasa,CL198,Client_1684,2022-10-11,678100.98,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01685,Eldoret,CL801,Client_1685,2024-01-03,236729.2,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01686,Mombasa,CL577,Client_1686,2024-05-11,1240934.86,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01687,Nairobi_Main,CL672,Client_1687,2022-02-24,390337.84,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01688,Westlands,CL729,Client_1688,2023-09-12,622072.4,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01689,Eldoret,CL482,Client_1689,2022-09-18,658883.17,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01690,Mombasa,CL228,Client_1690,2024-04-05,450794.35,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01691,Eldoret,CL571,Client_1691,2022-04-22,814789.98,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01692,Kisumu,CL949,Client_1692,2022-08-08,387537.32,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01693,Nairobi_Main,CL941,Client_1693,2023-08-19,3217668.44,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01694,Nairobi_Main,CL858,Client_1694,2024-11-12,437406.52,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01695,Westlands,CL675,Client_1695,2024-10-11,590346.96,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01696,Westlands,CL408,Client_1696,2023-09-29,8410875.25,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01697,Nairobi_Main,CL168,Client_1697,2022-01-01,268275.06,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01698,Nairobi_Main,CL632,Client_1698,2022-07-18,336239.34,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01699,Nairobi_Main,CL585,Client_1699,2022-02-20,2332653.61,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01700,Nairobi_Main,CL407,Client_1700,2024-04-08,612746.9,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01701,Westlands,CL961,Client_1701,2023-06-18,690686.33,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01702,Nairobi_Main,CL542,Client_1702,2022-10-27,2281328.3,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01703,Westlands,CL274,Client_1703,2024-11-13,2600591.1,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01704,Kisumu,CL396,Client_1704,2022-07-24,3987718.65,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01705,Mombasa,CL495,Client_1705,2022-08-08,719903.94,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01706,Mombasa,CL251,Client_1706,2022-02-27,1182176.88,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01707,Eldoret,CL498,Client_1707,2022-01-23,865274.08,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01708,Eldoret,CL555,Client_1708,2022-03-29,2042974.42,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01709,Mombasa,CL840,Client_1709,2024-07-27,492454.02,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01710,Westlands,CL466,Client_1710,2024-10-22,273164.51,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01711,Eldoret,CL499,Client_1711,2024-11-16,3978329.65,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01712,Kisumu,CL771,Client_1712,2023-11-26,496695.87,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01713,Kisumu,CL903,Client_1713,2023-09-13,118081.62,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01714,Mombasa,CL485,Client_1714,2024-08-24,3149264.56,KES,Dormant account reactivated with high-value transfers to Mauritius.,Non-Compliant
TXN01715,Kisumu,CL702,Client_1715,2023-12-14,371487.42,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01716,Nairobi_Main,CL130,Client_1716,2022-11-22,1353927.31,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01717,Mombasa,CL795,Client_1717,2024-09-02,681728.14,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01718,Westlands,CL207,Client_1718,2022-12-23,1743577.7,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01719,Nairobi_Main,CL726,Client_1719,2023-05-28,887901.66,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01720,Nairobi_Main,CL552,Client_1720,2024-02-06,398379.18,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01721,Kisumu,CL210,Client_1721,2024-07-09,773881.51,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01722,Eldoret,CL669,Client_1722,2023-02-14,1162877.38,KES,Dormant account reactivated with high-value transfers to Tanzania.,Non-Compliant
TXN01723,Mombasa,CL795,Client_1723,2023-08-09,906337.78,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01724,Westlands,CL544,Client_1724,2024-12-18,831309.33,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01725,Eldoret,CL124,Client_1725,2022-07-17,280742.43,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01726,Westlands,CL105,Client_1726,2024-01-07,3903499.06,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01727,Westlands,CL798,Client_1727,2024-12-17,371322.26,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01728,Westlands,CL684,Client_1728,2024-08-28,951353.0,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01729,Eldoret,CL672,Client_1729,2022-10-10,698786.91,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01730,Mombasa,CL740,Client_1730,2024-02-10,1956619.06,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01731,Nairobi_Main,CL230,Client_1731,2024-11-25,462117.2,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01732,Nairobi_Main,CL610,Client_1732,2023-04-18,423148.41,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01733,Eldoret,CL438,Client_1733,2022-02-16,533069.07,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01734,Kisumu,CL499,Client_1734,2024-01-03,437037.44,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01735,Kisumu,CL176,Client_1735,2024-12-30,3017525.59,KES,Dormant account reactivated with high-value transfers to Uganda.,Non-Compliant
TXN01736,Eldoret,CL158,Client_1736,2022-08-16,174308.6,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01737,Nairobi_Main,CL133,Client_1737,2023-11-24,569028.51,KES,Dormant account reactivated with high-value transfers to Cyprus.,Non-Compliant
TXN01738,Kisumu,CL883,Client_1738,2022-05-02,255898.96,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01739,Eldoret,CL936,Client_1739,2023-11-07,1050960.76,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01740,Mombasa,CL174,Client_1740,2022-03-14,6848581.0,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01741,Eldoret,CL857,Client_1741,2022-06-15,1337076.01,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01742,Nairobi_Main,CL206,Client_1742,2022-03-14,480136.06,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01743,Westlands,CL765,Client_1743,2023-12-19,567522.98,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01744,Kisumu,CL900,Client_1744,2023-04-12,1218723.81,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01745,Nairobi_Main,CL892,Client_1745,2023-02-06,282335.91,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01746,Eldoret,CL593,Client_1746,2022-04-17,638488.08,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01747,Westlands,CL540,Client_1747,2024-05-24,1069432.12,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01748,Mombasa,CL220,Client_1748,2024-01-24,2305907.24,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01749,Mombasa,CL159,Client_1749,2023-05-03,617051.11,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01750,Eldoret,CL110,Client_1750,2023-04-11,1088958.47,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01751,Eldoret,CL146,Client_1751,2022-01-31,81449.41,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01752,Nairobi_Main,CL158,Client_1752,2022-09-17,2703581.11,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01753,Nairobi_Main,CL421,Client_1753,2023-12-18,341856.73,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01754,Westlands,CL720,Client_1754,2024-03-25,282781.67,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01755,Nairobi_Main,CL356,Client_1755,2023-02-26,2326981.15,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01756,Mombasa,CL830,Client_1756,2023-09-12,5057044.05,KES,Dormant account reactivated with high-value transfers to Cyprus.,Non-Compliant
TXN01757,Eldoret,CL373,Client_1757,2023-10-16,1297949.59,KES,Large transfer to foreign account in UK without updated KYC.,Non-Compliant
TXN01758,Mombasa,CL822,Client_1758,2024-09-22,1052850.9,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01759,Westlands,CL240,Client_1759,2024-12-02,1670435.25,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01760,Eldoret,CL315,Client_1760,2022-09-09,1356529.45,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01761,Nairobi_Main,CL340,Client_1761,2024-06-20,1703124.68,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01762,Nairobi_Main,CL610,Client_1762,2022-03-11,908444.65,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01763,Eldoret,CL493,Client_1763,2023-09-08,569664.89,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01764,Kisumu,CL975,Client_1764,2024-02-26,176067.71,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01765,Mombasa,CL493,Client_1765,2024-06-28,1177075.77,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01766,Mombasa,CL288,Client_1766,2024-06-01,687679.43,KES,Dormant account reactivated with high-value transfers to Dubai.,Non-Compliant
TXN01767,Eldoret,CL881,Client_1767,2023-12-14,2469830.05,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01768,Kisumu,CL948,Client_1768,2023-06-22,1253816.64,KES,Large transfer to foreign account in UK without updated KYC.,Non-Compliant
TXN01769,Eldoret,CL544,Client_1769,2024-05-25,1641111.52,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01770,Mombasa,CL838,Client_1770,2023-08-12,794954.19,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01771,Eldoret,CL836,Client_1771,2024-11-28,1527651.58,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01772,Mombasa,CL863,Client_1772,2023-05-03,1770080.76,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01773,Kisumu,CL918,Client_1773,2023-07-16,349460.37,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01774,Eldoret,CL402,Client_1774,2023-11-23,1750035.64,KES,Large transfer to foreign account in China without updated KYC.,Non-Compliant
TXN01775,Kisumu,CL375,Client_1775,2023-05-29,321345.0,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01776,Kisumu,CL682,Client_1776,2023-10-20,447745.26,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01777,Mombasa,CL117,Client_1777,2024-06-19,846959.21,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01778,Kisumu,CL591,Client_1778,2023-03-23,526535.61,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01779,Eldoret,CL181,Client_1779,2023-07-21,400107.46,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01780,Mombasa,CL284,Client_1780,2023-06-13,332802.77,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01781,Mombasa,CL230,Client_1781,2023-04-11,414287.01,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01782,Westlands,CL217,Client_1782,2022-03-20,1363008.55,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01783,Nairobi_Main,CL666,Client_1783,2023-04-12,188470.3,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01784,Kisumu,CL116,Client_1784,2023-12-25,2911125.6,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01785,Nairobi_Main,CL179,Client_1785,2024-11-04,572465.54,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01786,Eldoret,CL179,Client_1786,2023-05-01,395617.71,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01787,Mombasa,CL173,Client_1787,2024-05-23,435196.81,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01788,Nairobi_Main,CL434,Client_1788,2024-01-08,319173.63,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01789,Kisumu,CL581,Client_1789,2023-08-26,1957653.38,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01790,Nairobi_Main,CL397,Client_1790,2022-11-04,1380995.69,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01791,Eldoret,CL316,Client_1791,2023-10-04,145419.69,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01792,Mombasa,CL950,Client_1792,2022-03-08,585673.8,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01793,Nairobi_Main,CL179,Client_1793,2023-04-05,1271719.51,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01794,Nairobi_Main,CL721,Client_1794,2024-08-25,864527.21,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01795,Kisumu,CL299,Client_1795,2023-08-24,627336.05,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01796,Westlands,CL918,Client_1796,2024-01-12,319215.43,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01797,Kisumu,CL866,Client_1797,2022-08-25,432208.01,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01798,Mombasa,CL470,Client_1798,2022-06-13,309521.21,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01799,Eldoret,CL178,Client_1799,2024-01-12,1147624.83,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01800,Westlands,CL559,Client_1800,2024-05-07,548486.61,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01801,Westlands,CL650,Client_1801,2023-05-17,2044846.9,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01802,Westlands,CL720,Client_1802,2023-06-18,517899.99,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01803,Kisumu,CL220,Client_1803,2022-06-16,776408.37,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01804,Westlands,CL689,Client_1804,2024-10-09,187287.46,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01805,Mombasa,CL115,Client_1805,2022-12-08,289866.08,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01806,Eldoret,CL828,Client_1806,2024-08-20,178278.97,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01807,Nairobi_Main,CL953,Client_1807,2024-06-02,1868065.55,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01808,Westlands,CL627,Client_1808,2024-12-20,771512.01,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01809,Kisumu,CL230,Client_1809,2024-04-03,178646.9,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01810,Nairobi_Main,CL444,Client_1810,2023-11-21,1011077.16,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01811,Nairobi_Main,CL856,Client_1811,2023-12-28,950976.9,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01812,Mombasa,CL396,Client_1812,2024-09-04,598843.22,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01813,Eldoret,CL939,Client_1813,2024-11-09,1670367.87,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01814,Nairobi_Main,CL707,Client_1814,2024-01-28,3292492.33,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01815,Mombasa,CL280,Client_1815,2024-11-07,447767.12,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01816,Westlands,CL404,Client_1816,2024-10-07,658636.45,KES,Large transfer to foreign account in Somalia without updated KYC.,Non-Compliant
TXN01817,Eldoret,CL693,Client_1817,2024-11-06,119818.0,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01818,Kisumu,CL493,Client_1818,2023-10-15,326633.06,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01819,Nairobi_Main,CL933,Client_1819,2023-03-08,466124.87,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01820,Kisumu,CL688,Client_1820,2023-10-06,270756.27,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01821,Kisumu,CL269,Client_1821,2022-08-31,492928.85,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01822,Mombasa,CL549,Client_1822,2023-04-04,570230.71,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01823,Kisumu,CL720,Client_1823,2022-08-06,461667.78,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01824,Westlands,CL198,Client_1824,2023-02-28,342832.82,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01825,Eldoret,CL140,Client_1825,2023-02-04,1709632.86,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01826,Kisumu,CL308,Client_1826,2023-08-01,2186355.55,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01827,Westlands,CL950,Client_1827,2024-07-18,251883.17,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01828,Nairobi_Main,CL555,Client_1828,2024-06-04,1450839.14,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01829,Nairobi_Main,CL985,Client_1829,2022-10-08,504331.12,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01830,Kisumu,CL922,Client_1830,2022-06-11,1493995.54,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01831,Westlands,CL619,Client_1831,2023-11-18,887132.91,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01832,Eldoret,CL788,Client_1832,2022-06-01,636189.21,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01833,Mombasa,CL202,Client_1833,2024-12-03,3463613.51,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01834,Nairobi_Main,CL749,Client_1834,2022-01-17,660654.91,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01835,Eldoret,CL485,Client_1835,2023-03-27,846449.96,KES,Dormant account reactivated with high-value transfers to Tanzania.,Non-Compliant
TXN01836,Westlands,CL596,Client_1836,2023-01-19,695963.48,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01837,Westlands,CL303,Client_1837,2022-07-01,524733.83,KES,Large transfer to foreign account in Uganda without updated KYC.,Non-Compliant
TXN01838,Nairobi_Main,CL602,Client_1838,2023-03-04,583028.76,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01839,Mombasa,CL804,Client_1839,2023-06-23,1425585.28,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01840,Mombasa,CL643,Client_1840,2023-01-04,1217968.46,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01841,Mombasa,CL601,Client_1841,2024-03-14,493868.09,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01842,Mombasa,CL402,Client_1842,2022-07-17,144741.64,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01843,Kisumu,CL529,Client_1843,2024-07-04,896404.99,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01844,Nairobi_Main,CL280,Client_1844,2024-08-09,1596877.01,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01845,Mombasa,CL821,Client_1845,2022-09-20,604344.38,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01846,Eldoret,CL521,Client_1846,2023-04-26,263188.93,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01847,Kisumu,CL619,Client_1847,2023-03-17,4588836.47,KES,Large transfer to foreign account in Somalia without updated KYC.,Non-Compliant
TXN01848,Kisumu,CL367,Client_1848,2023-10-13,294689.52,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01849,Mombasa,CL535,Client_1849,2024-03-27,1065143.45,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01850,Kisumu,CL597,Client_1850,2023-03-25,728713.59,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01851,Kisumu,CL558,Client_1851,2024-04-19,821096.09,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01852,Westlands,CL898,Client_1852,2022-08-14,1872373.85,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01853,Eldoret,CL652,Client_1853,2022-02-10,501684.57,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01854,Kisumu,CL461,Client_1854,2022-05-10,3359285.15,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01855,Eldoret,CL303,Client_1855,2022-11-18,3614716.86,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01856,Westlands,CL482,Client_1856,2023-11-10,803266.49,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01857,Westlands,CL113,Client_1857,2022-03-15,1432204.91,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01858,Nairobi_Main,CL613,Client_1858,2024-03-25,453598.37,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01859,Westlands,CL389,Client_1859,2023-09-10,1904679.42,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01860,Nairobi_Main,CL378,Client_1860,2022-09-11,648375.5,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01861,Westlands,CL937,Client_1861,2023-07-07,491876.96,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01862,Nairobi_Main,CL616,Client_1862,2024-04-30,953186.43,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01863,Eldoret,CL719,Client_1863,2022-11-07,941700.07,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01864,Mombasa,CL298,Client_1864,2023-10-02,304467.99,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01865,Nairobi_Main,CL409,Client_1865,2023-07-16,1346525.56,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01866,Nairobi_Main,CL370,Client_1866,2024-08-23,168763.84,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01867,Mombasa,CL195,Client_1867,2023-04-01,3720213.38,KES,Dormant account reactivated with high-value transfers to Tanzania.,Non-Compliant
TXN01868,Kisumu,CL819,Client_1868,2024-12-28,4049219.17,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01869,Mombasa,CL845,Client_1869,2024-03-17,251783.15,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01870,Nairobi_Main,CL563,Client_1870,2023-04-04,405319.12,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
